CVEGEO,Nomestado,Nommunicipio,Idcultivo,Nomcultivo,Idciclo,Nomcicloproductivo,Volumenproduccion,Valorproduccion
26019,Sonora,Cananea,9130000,Uva,3,Perennes,500.14,3901092.0
26019,Sonora,Cananea,15050000,Pastos y praderas,3,Perennes,2449.5,2253540.0
26039,Sonora,Naco,5070000,Ajo,1,Otoño-Invierno,199.98,6163883.55
26039,Sonora,Naco,5070000,Ajo,1,Otoño-Invierno,48.0,1394499.84
26039,Sonora,Naco,5490000,Avena forrajera en verde,1,Otoño-Invierno,1799.7,1601733.0
26039,Sonora,Naco,5900000,Cebada forrajera en verde,1,Otoño-Invierno,1240.0,1134600.0
26039,Sonora,Naco,15050000,Pastos y praderas,1,Otoño-Invierno,2480.38,2207538.2
26039,Sonora,Naco,6120000,Chile verde,2,Primavera-Verano,105.0,1010100.0
26039,Sonora,Naco,8100000,Papa,2,Primavera-Verano,890.01,7565085.0
26039,Sonora,Naco,8710000,Sandía,2,Primavera-Verano,150.0,825000.0
26039,Sonora,Naco,8790000,Sorgo forrajero en verde,2,Primavera-Verano,500.06,460055.2
26039,Sonora,Naco,5160000,Alfalfa,3,Perennes,10552.5,7649296.2
26039,Sonora,Naco,7960000,Nuez,3,Perennes,21.0,1680000.0
26039,Sonora,Naco,15050000,Pastos y praderas,3,Perennes,1250.34,1144061.1
26045,Sonora,Opodepe,5490000,Avena forrajera en verde,1,Otoño-Invierno,9104.05,6410616.81
26045,Sonora,Opodepe,5900000,Cebada forrajera en verde,1,Otoño-Invierno,3920.4,2804536.55
26045,Sonora,Opodepe,15050000,Pastos y praderas,1,Otoño-Invierno,8269.77,5788839.0
26045,Sonora,Opodepe,5690000,Cacahuate,2,Primavera-Verano,21.0,633000.06
26045,Sonora,Opodepe,6610000,Elote,2,Primavera-Verano,95.04,589248.0
26045,Sonora,Opodepe,8790000,Sorgo forrajero en verde,2,Primavera-Verano,4000.5,3851481.38
26045,Sonora,Opodepe,8790000,Sorgo forrajero en verde,2,Primavera-Verano,0.0,0.0
26045,Sonora,Opodepe,5160000,Alfalfa,3,Perennes,10702.5,11140039.61
26045,Sonora,Opodepe,7960000,Nuez,3,Perennes,340.38,27911160.0
26050,Sonora,Rayón,5490000,Avena forrajera en verde,1,Otoño-Invierno,8099.3,5686032.57
26050,Sonora,Rayón,5900000,Cebada forrajera en verde,1,Otoño-Invierno,3119.76,2248411.03
26050,Sonora,Rayón,9050000,Trigo grano,1,Otoño-Invierno,331.8,1659000.0
26050,Sonora,Rayón,15050000,Pastos y praderas,1,Otoño-Invierno,12785.1,9040344.21
26050,Sonora,Rayón,5690000,Cacahuate,2,Primavera-Verano,83.2,2537600.0
26050,Sonora,Rayón,6320000,Col de bruselas,2,Primavera-Verano,5100.0,63750000.0
26050,Sonora,Rayón,7490000,Maíz grano,2,Primavera-Verano,66.0,436425.0
26050,Sonora,Rayón,8790000,Sorgo forrajero en verde,2,Primavera-Verano,5750.7,5522397.21
26050,Sonora,Rayón,7470000,Maíz forrajero en verde,2,Primavera-Verano,0.0,0.0
26050,Sonora,Rayón,8790000,Sorgo forrajero en verde,2,Primavera-Verano,0.0,0.0
26050,Sonora,Rayón,5050000,Agave,3,Perennes,0.0,0.0
26050,Sonora,Rayón,5160000,Alfalfa,3,Perennes,24752.0,25910641.12
26066,Sonora,Ures,5070000,Ajo,1,Otoño-Invierno,310.0,9839359.7
26066,Sonora,Ures,5070000,Ajo,1,Otoño-Invierno,155.1,4698028.63
26066,Sonora,Ures,5490000,Avena forrajera en verde,1,Otoño-Invierno,13919.85,9812937.46
26066,Sonora,Ures,5900000,Cebada forrajera en verde,1,Otoño-Invierno,5400.0,3897612.0
26066,Sonora,Ures,15050000,Pastos y praderas,1,Otoño-Invierno,22200.3,15573510.45
26066,Sonora,Ures,5690000,Cacahuate,2,Primavera-Verano,105.0,3175000.5
26066,Sonora,Ures,5740000,Calabacita,2,Primavera-Verano,120.0,967850.0
26066,Sonora,Ures,6120000,Chile verde,2,Primavera-Verano,125.04,1312920.0
26066,Sonora,Ures,6610000,Elote,2,Primavera-Verano,199.98,1239876.0
26066,Sonora,Ures,8790000,Sorgo forrajero en verde,2,Primavera-Verano,19674.0,18824673.42
26066,Sonora,Ures,7470000,Maíz forrajero en verde,2,Primavera-Verano,0.0,0.0
26066,Sonora,Ures,8790000,Sorgo forrajero en verde,2,Primavera-Verano,0.0,0.0
26066,Sonora,Ures,5050000,Agave,3,Perennes,0.0,0.0
26066,Sonora,Ures,5160000,Alfalfa,3,Perennes,42237.0,45283047.97
26066,Sonora,Ures,5822000,Caña de azúcar otro uso,3,Perennes,716.7,1144000.0
26066,Sonora,Ures,7960000,Nuez,3,Perennes,344.48,28138576.66
26066,Sonora,Ures,9130000,Uva,3,Perennes,45.04,337800.0
26001,Sonora,Aconchi,5070000,Ajo,1,Otoño-Invierno,62.02,1862100.26
26001,Sonora,Aconchi,5070000,Ajo,1,Otoño-Invierno,16.0,548000.0
26001,Sonora,Aconchi,5490000,Avena forrajera en verde,1,Otoño-Invierno,4380.0,3070423.8
26001,Sonora,Aconchi,5900000,Cebada forrajera en verde,1,Otoño-Invierno,1720.0,1231004.0
26001,Sonora,Aconchi,15050000,Pastos y praderas,1,Otoño-Invierno,8880.3,6179356.76
26001,Sonora,Aconchi,5690000,Cacahuate,2,Primavera-Verano,52.16,1549252.15
26001,Sonora,Aconchi,6120000,Chile verde,2,Primavera-Verano,39.99,411897.0
26001,Sonora,Aconchi,6610000,Elote,2,Primavera-Verano,48.0,288000.0
26001,Sonora,Aconchi,8790000,Sorgo forrajero en verde,2,Primavera-Verano,4499.95,4364951.5
26001,Sonora,Aconchi,8790000,Sorgo forrajero en verde,2,Primavera-Verano,0.0,0.0
26001,Sonora,Aconchi,5160000,Alfalfa,3,Perennes,12627.0,9647785.62
26001,Sonora,Aconchi,7960000,Nuez,3,Perennes,21.95,1771963.58
26006,Sonora,Arizpe,5070000,Ajo,1,Otoño-Invierno,2400.3,77139641.25
26006,Sonora,Arizpe,5070000,Ajo,1,Otoño-Invierno,159.0,4906499.91
26006,Sonora,Arizpe,5490000,Avena forrajera en verde,1,Otoño-Invierno,5720.0,4071496.0
26006,Sonora,Arizpe,5900000,Cebada forrajera en verde,1,Otoño-Invierno,3249.75,2325716.09
26006,Sonora,Arizpe,15050000,Pastos y praderas,1,Otoño-Invierno,4849.9,3420343.48
26006,Sonora,Arizpe,5690000,Cacahuate,2,Primavera-Verano,17.0,510000.0
26006,Sonora,Arizpe,6120000,Chile verde,2,Primavera-Verano,85.0,871250.0
26006,Sonora,Arizpe,6610000,Elote,2,Primavera-Verano,49.0,299880.0
26006,Sonora,Arizpe,8790000,Sorgo forrajero en verde,2,Primavera-Verano,7050.35,6627329.0
26006,Sonora,Arizpe,7470000,Maíz forrajero en verde,2,Primavera-Verano,0.0,0.0
26006,Sonora,Arizpe,8790000,Sorgo forrajero en verde,2,Primavera-Verano,0.0,0.0
26006,Sonora,Arizpe,5160000,Alfalfa,3,Perennes,19893.0,15385206.41
26006,Sonora,Arizpe,7960000,Nuez,3,Perennes,478.41,38930613.75
26013,Sonora,Banámichi,5070000,Ajo,1,Otoño-Invierno,80.01,2476809.56
26013,Sonora,Banámichi,5490000,Avena forrajera en verde,1,Otoño-Invierno,4650.22,3278637.61
26013,Sonora,Banámichi,5900000,Cebada forrajera en verde,1,Otoño-Invierno,2530.2,1812938.9
26013,Sonora,Banámichi,15050000,Pastos y praderas,1,Otoño-Invierno,4455.0,3154318.2
26013,Sonora,Banámichi,5690000,Cacahuate,2,Primavera-Verano,10.02,300600.0
26013,Sonora,Banámichi,6610000,Elote,2,Primavera-Verano,55.98,324684.0
26013,Sonora,Banámichi,8790000,Sorgo forrajero en verde,2,Primavera-Verano,1990.0,1801507.2
26013,Sonora,Banámichi,8790000,Sorgo forrajero en verde,2,Primavera-Verano,0.0,0.0
26013,Sonora,Banámichi,5160000,Alfalfa,3,Perennes,10500.6,8034702.1
26013,Sonora,Banámichi,7960000,Nuez,3,Perennes,299.54,24274721.6
26014,Sonora,Baviácora,5070000,Ajo,1,Otoño-Invierno,27.99,909275.02
26014,Sonora,Baviácora,5070000,Ajo,1,Otoño-Invierno,16.5,495000.0
26014,Sonora,Baviácora,5490000,Avena forrajera en verde,1,Otoño-Invierno,4028.68,2851902.57
26014,Sonora,Baviácora,5900000,Cebada forrajera en verde,1,Otoño-Invierno,3049.9,2198428.92
26014,Sonora,Baviácora,15050000,Pastos y praderas,1,Otoño-Invierno,8354.3,5950266.63
26014,Sonora,Baviácora,5690000,Cacahuate,2,Primavera-Verano,23.01,695802.38
26014,Sonora,Baviácora,6120000,Chile verde,2,Primavera-Verano,35.0,362250.0
26014,Sonora,Baviácora,6610000,Elote,2,Primavera-Verano,79.04,482144.0
26014,Sonora,Baviácora,8790000,Sorgo forrajero en verde,2,Primavera-Verano,4099.7,3915213.5
26014,Sonora,Baviácora,8790000,Sorgo forrajero en verde,2,Primavera-Verano,0.0,0.0
26014,Sonora,Baviácora,5160000,Alfalfa,3,Perennes,16704.0,12765597.7
26014,Sonora,Baviácora,7960000,Nuez,3,Perennes,25.06,2009812.0
26034,Sonora,Huépac,5070000,Ajo,1,Otoño-Invierno,68.0,2141600.16
26034,Sonora,Huépac,5070000,Ajo,1,Otoño-Invierno,15.0,472500.0
26034,Sonora,Huépac,5490000,Avena forrajera en verde,1,Otoño-Invierno,5029.92,3560177.38
26034,Sonora,Huépac,5900000,Cebada forrajera en verde,1,Otoño-Invierno,1720.0,1232294.0
26034,Sonora,Huépac,15050000,Pastos y praderas,1,Otoño-Invierno,8950.0,6277709.0
26034,Sonora,Huépac,5690000,Cacahuate,2,Primavera-Verano,10.98,325906.38
26034,Sonora,Huépac,6120000,Chile verde,2,Primavera-Verano,45.0,472500.0
26034,Sonora,Huépac,8790000,Sorgo forrajero en verde,2,Primavera-Verano,3500.1,3360096.0
26034,Sonora,Huépac,8790000,Sorgo forrajero en verde,2,Primavera-Verano,0.0,0.0
26034,Sonora,Huépac,5160000,Alfalfa,3,Perennes,15301.0,11613091.78
26034,Sonora,Huépac,7960000,Nuez,3,Perennes,199.44,16050432.6
26053,Sonora,San Felipe de Jesús,5070000,Ajo,1,Otoño-Invierno,44.0,1396500.16
26053,Sonora,San Felipe de Jesús,5490000,Avena forrajera en verde,1,Otoño-Invierno,3599.8,2529687.45
26053,Sonora,San Felipe de Jesús,5900000,Cebada forrajera en verde,1,Otoño-Invierno,1635.14,1168454.69
26053,Sonora,San Felipe de Jesús,15050000,Pastos y praderas,1,Otoño-Invierno,4910.4,3475924.85
26053,Sonora,San Felipe de Jesús,5690000,Cacahuate,2,Primavera-Verano,5.01,150300.0
26053,Sonora,San Felipe de Jesús,8790000,Sorgo forrajero en verde,2,Primavera-Verano,1950.0,1862250.0
26053,Sonora,San Felipe de Jesús,8790000,Sorgo forrajero en verde,2,Primavera-Verano,0.0,0.0
26053,Sonora,San Felipe de Jesús,5160000,Alfalfa,3,Perennes,8027.0,6156468.19
26053,Sonora,San Felipe de Jesús,7960000,Nuez,3,Perennes,44.98,3635883.18
26023,Sonora,Cumpas,5070000,Ajo,1,Otoño-Invierno,75.0,2325000.0
26023,Sonora,Cumpas,5490000,Avena forrajera en verde,1,Otoño-Invierno,3049.5,2622570.0
26023,Sonora,Cumpas,5900000,Cebada forrajera en verde,1,Otoño-Invierno,990.0,821700.0
26023,Sonora,Cumpas,9040000,Trigo forrajero verde,1,Otoño-Invierno,577.5,476437.5
26023,Sonora,Cumpas,15050000,Pastos y praderas,1,Otoño-Invierno,1290.0,1057800.0
26023,Sonora,Cumpas,6840000,Frijol,2,Primavera-Verano,42.0,819000.0
26023,Sonora,Cumpas,7470000,Maíz forrajero en verde,2,Primavera-Verano,50.01,47009.4
26023,Sonora,Cumpas,7490000,Maíz grano,2,Primavera-Verano,345.0,1897500.0
26023,Sonora,Cumpas,8790000,Sorgo forrajero en verde,2,Primavera-Verano,2800.0,2408000.0
26023,Sonora,Cumpas,7470000,Maíz forrajero en verde,2,Primavera-Verano,336.0,288960.0
26023,Sonora,Cumpas,8790000,Sorgo forrajero en verde,2,Primavera-Verano,3040.0,2553600.0
26023,Sonora,Cumpas,5160000,Alfalfa,3,Perennes,34670.4,20446937.74
26023,Sonora,Cumpas,7960000,Nuez,3,Perennes,21.06,1663740.0
26024,Sonora,Divisaderos,5490000,Avena forrajera en verde,1,Otoño-Invierno,1050.0,892500.0
26024,Sonora,Divisaderos,5900000,Cebada forrajera en verde,1,Otoño-Invierno,455.0,375375.0
26024,Sonora,Divisaderos,15050000,Pastos y praderas,1,Otoño-Invierno,615.0,510450.0
26024,Sonora,Divisaderos,6840000,Frijol,2,Primavera-Verano,2.5,49500.0
26024,Sonora,Divisaderos,7470000,Maíz forrajero en verde,2,Primavera-Verano,80.0,76000.0
26024,Sonora,Divisaderos,7490000,Maíz grano,2,Primavera-Verano,36.0,198000.0
26024,Sonora,Divisaderos,8790000,Sorgo forrajero en verde,2,Primavera-Verano,274.95,236457.0
26024,Sonora,Divisaderos,7490000,Maíz grano,2,Primavera-Verano,15.0,79500.0
26024,Sonora,Divisaderos,8790000,Sorgo forrajero en verde,2,Primavera-Verano,789.6,679056.0
26038,Sonora,Moctezuma,5070000,Ajo,1,Otoño-Invierno,21.0,630000.0
26038,Sonora,Moctezuma,5490000,Avena forrajera en verde,1,Otoño-Invierno,1500.0,1290000.0
26038,Sonora,Moctezuma,5900000,Cebada forrajera en verde,1,Otoño-Invierno,1230.0,1027050.0
26038,Sonora,Moctezuma,9040000,Trigo forrajero verde,1,Otoño-Invierno,504.9,419067.0
26038,Sonora,Moctezuma,15050000,Pastos y praderas,1,Otoño-Invierno,1389.7,1153451.0
26038,Sonora,Moctezuma,6120000,Chile verde,2,Primavera-Verano,18.9,22680000.0
26038,Sonora,Moctezuma,6840000,Frijol,2,Primavera-Verano,6.0,120000.0
26038,Sonora,Moctezuma,7470000,Maíz forrajero en verde,2,Primavera-Verano,120.0,111600.0
26038,Sonora,Moctezuma,7490000,Maíz grano,2,Primavera-Verano,66.0,363000.0
26038,Sonora,Moctezuma,8790000,Sorgo forrajero en verde,2,Primavera-Verano,1983.0,1705380.0
26038,Sonora,Moctezuma,6840000,Frijol,2,Primavera-Verano,3.0,57600.0
26038,Sonora,Moctezuma,7490000,Maíz grano,2,Primavera-Verano,50.0,260000.0
26038,Sonora,Moctezuma,8790000,Sorgo forrajero en verde,2,Primavera-Verano,2948.4,2535624.0
26038,Sonora,Moctezuma,5050000,Agave,3,Perennes,220.02,3124284.0
26038,Sonora,Moctezuma,5160000,Alfalfa,3,Perennes,9898.2,5912669.97
26038,Sonora,Moctezuma,7960000,Nuez,3,Perennes,9.0,706500.0
26063,Sonora,Tepache,5490000,Avena forrajera en verde,1,Otoño-Invierno,609.9,518415.0
26063,Sonora,Tepache,5900000,Cebada forrajera en verde,1,Otoño-Invierno,315.0,258300.0
26063,Sonora,Tepache,15050000,Pastos y praderas,1,Otoño-Invierno,624.9,518667.0
26063,Sonora,Tepache,6840000,Frijol,2,Primavera-Verano,3.99,79800.0
26063,Sonora,Tepache,7490000,Maíz grano,2,Primavera-Verano,27.04,432640.0
26063,Sonora,Tepache,8790000,Sorgo forrajero en verde,2,Primavera-Verano,379.94,289567.47
26063,Sonora,Tepache,6840000,Frijol,2,Primavera-Verano,2.4,46080.0
26063,Sonora,Tepache,7490000,Maíz grano,2,Primavera-Verano,25.0,131250.0
26063,Sonora,Tepache,5160000,Alfalfa,3,Perennes,2000.6,1188664.49
26063,Sonora,Tepache,7960000,Nuez,3,Perennes,0.0,0.0
26028,Sonora,Granados,5490000,Avena forrajera en verde,1,Otoño-Invierno,739.9,628915.0
26028,Sonora,Granados,5900000,Cebada forrajera en verde,1,Otoño-Invierno,455.0,389025.0
26028,Sonora,Granados,15050000,Pastos y praderas,1,Otoño-Invierno,1850.4,1535832.0
26028,Sonora,Granados,7490000,Maíz grano,2,Primavera-Verano,57.2,314600.0
26028,Sonora,Granados,8790000,Sorgo forrajero en verde,2,Primavera-Verano,2020.0,1676600.0
26028,Sonora,Granados,8790000,Sorgo forrajero en verde,2,Primavera-Verano,16.0,13600.0
26028,Sonora,Granados,5160000,Alfalfa,3,Perennes,20845.1,12438771.45
26032,Sonora,Huásabas,5490000,Avena forrajera en verde,1,Otoño-Invierno,639.9,540715.5
26032,Sonora,Huásabas,5900000,Cebada forrajera en verde,1,Otoño-Invierno,440.0,376200.0
26032,Sonora,Huásabas,15050000,Pastos y praderas,1,Otoño-Invierno,1814.75,1506242.5
26032,Sonora,Huásabas,7490000,Maíz grano,2,Primavera-Verano,32.0,176000.0
26032,Sonora,Huásabas,8790000,Sorgo forrajero en verde,2,Primavera-Verano,4219.85,3544674.0
26032,Sonora,Huásabas,8790000,Sorgo forrajero en verde,2,Primavera-Verano,40.0,34000.0
26032,Sonora,Huásabas,5050000,Agave,3,Perennes,0.0,0.0
26032,Sonora,Huásabas,5160000,Alfalfa,3,Perennes,19824.55,11793862.69
26032,Sonora,Huásabas,7960000,Nuez,3,Perennes,30.06,2314620.0
26067,Sonora,Villa Hidalgo,5490000,Avena forrajera en verde,1,Otoño-Invierno,650.1,546084.0
26067,Sonora,Villa Hidalgo,5900000,Cebada forrajera en verde,1,Otoño-Invierno,519.9,447114.0
26067,Sonora,Villa Hidalgo,15050000,Pastos y praderas,1,Otoño-Invierno,1989.9,1651617.0
26067,Sonora,Villa Hidalgo,7490000,Maíz grano,2,Primavera-Verano,43.65,240075.0
26067,Sonora,Villa Hidalgo,8790000,Sorgo forrajero en verde,2,Primavera-Verano,5500.84,4620705.6
26067,Sonora,Villa Hidalgo,8790000,Sorgo forrajero en verde,2,Primavera-Verano,24.0,20160.0
26067,Sonora,Villa Hidalgo,5160000,Alfalfa,3,Perennes,20524.65,12187824.52
26067,Sonora,Villa Hidalgo,7960000,Nuez,3,Perennes,63.92,4985760.0
26008,Sonora,Bacadéhuachi,5490000,Avena forrajera en verde,1,Otoño-Invierno,885.2,734716.0
26008,Sonora,Bacadéhuachi,5900000,Cebada forrajera en verde,1,Otoño-Invierno,1140.1,957684.0
26008,Sonora,Bacadéhuachi,7470000,Maíz forrajero en verde,2,Primavera-Verano,170.0,161500.0
26008,Sonora,Bacadéhuachi,7490000,Maíz grano,2,Primavera-Verano,36.0,198000.0
26008,Sonora,Bacadéhuachi,8790000,Sorgo forrajero en verde,2,Primavera-Verano,1700.12,1470603.8
26008,Sonora,Bacadéhuachi,7470000,Maíz forrajero en verde,2,Primavera-Verano,6.0,5160.0
26008,Sonora,Bacadéhuachi,8790000,Sorgo forrajero en verde,2,Primavera-Verano,352.0,302720.0
26008,Sonora,Bacadéhuachi,5160000,Alfalfa,3,Perennes,1425.0,847803.75
26008,Sonora,Bacadéhuachi,7960000,Nuez,3,Perennes,98.0,7644000.0
26040,Sonora,Nácori Chico,5490000,Avena forrajera en verde,1,Otoño-Invierno,410.0,344400.0
26040,Sonora,Nácori Chico,5900000,Cebada forrajera en verde,1,Otoño-Invierno,430.0,365500.0
26040,Sonora,Nácori Chico,15050000,Pastos y praderas,1,Otoño-Invierno,1219.8,1000236.0
26040,Sonora,Nácori Chico,7470000,Maíz forrajero en verde,2,Primavera-Verano,140.0,133000.0
26040,Sonora,Nácori Chico,7490000,Maíz grano,2,Primavera-Verano,28.0,154000.0
26040,Sonora,Nácori Chico,8790000,Sorgo forrajero en verde,2,Primavera-Verano,3500.12,2905099.6
26040,Sonora,Nácori Chico,6840000,Frijol,2,Primavera-Verano,2.6,52000.0
26040,Sonora,Nácori Chico,7490000,Maíz grano,2,Primavera-Verano,2.0,10400.0
26040,Sonora,Nácori Chico,8790000,Sorgo forrajero en verde,2,Primavera-Verano,800.0,688000.0
26040,Sonora,Nácori Chico,5160000,Alfalfa,3,Perennes,2549.75,1518937.07
26040,Sonora,Nácori Chico,7960000,Nuez,3,Perennes,3.0,234000.0
26010,Sonora,Bacerac,5490000,Avena forrajera en verde,1,Otoño-Invierno,1125.0,956250.0
26010,Sonora,Bacerac,5900000,Cebada forrajera en verde,1,Otoño-Invierno,769.95,654457.5
26010,Sonora,Bacerac,9040000,Trigo forrajero verde,1,Otoño-Invierno,360.0,298800.0
26010,Sonora,Bacerac,15050000,Pastos y praderas,1,Otoño-Invierno,1960.1,1617082.5
26010,Sonora,Bacerac,6120000,Chile verde,2,Primavera-Verano,50.0,410000.0
26010,Sonora,Bacerac,6840000,Frijol,2,Primavera-Verano,9.1,182000.0
26010,Sonora,Bacerac,7470000,Maíz forrajero en verde,2,Primavera-Verano,239.96,223162.8
26010,Sonora,Bacerac,7490000,Maíz grano,2,Primavera-Verano,8.0,44000.0
26010,Sonora,Bacerac,8790000,Sorgo forrajero en verde,2,Primavera-Verano,379.94,285684.48
26010,Sonora,Bacerac,6840000,Frijol,2,Primavera-Verano,7.2,129600.0
26010,Sonora,Bacerac,8790000,Sorgo forrajero en verde,2,Primavera-Verano,8.0,6880.0
26010,Sonora,Bacerac,5160000,Alfalfa,3,Perennes,4125.0,2521711.5
26010,Sonora,Bacerac,7960000,Nuez,3,Perennes,60.0,4680000.0
26015,Sonora,Bavispe,5070000,Ajo,1,Otoño-Invierno,35.0,1067500.0
26015,Sonora,Bavispe,5490000,Avena forrajera en verde,1,Otoño-Invierno,779.96,662966.0
26015,Sonora,Bavispe,9040000,Trigo forrajero verde,1,Otoño-Invierno,1009.8,843183.0
26015,Sonora,Bavispe,15050000,Pastos y praderas,1,Otoño-Invierno,2105.2,1736790.0
26015,Sonora,Bavispe,6120000,Chile verde,2,Primavera-Verano,65.0,585000.0
26015,Sonora,Bavispe,6840000,Frijol,2,Primavera-Verano,18.2,358540.0
26015,Sonora,Bavispe,7470000,Maíz forrajero en verde,2,Primavera-Verano,210.0,197400.0
26015,Sonora,Bavispe,7490000,Maíz grano,2,Primavera-Verano,8.0,44000.0
26015,Sonora,Bavispe,8790000,Sorgo forrajero en verde,2,Primavera-Verano,850.23,714193.2
26015,Sonora,Bavispe,8790000,Sorgo forrajero en verde,2,Primavera-Verano,32.0,27520.0
26015,Sonora,Bavispe,5160000,Alfalfa,3,Perennes,12048.75,7146402.8
26015,Sonora,Bavispe,7960000,Nuez,3,Perennes,94.08,7526400.0
26031,Sonora,Huachinera,5490000,Avena forrajera en verde,1,Otoño-Invierno,550.0,469051.0
26031,Sonora,Huachinera,15050000,Pastos y praderas,1,Otoño-Invierno,1130.0,932250.0
26031,Sonora,Huachinera,6840000,Frijol,2,Primavera-Verano,3.99,78204.0
26031,Sonora,Huachinera,7470000,Maíz forrajero en verde,2,Primavera-Verano,150.0,124500.0
26031,Sonora,Huachinera,7490000,Maíz grano,2,Primavera-Verano,24.0,127200.0
26031,Sonora,Huachinera,8790000,Sorgo forrajero en verde,2,Primavera-Verano,1119.8,935033.0
26031,Sonora,Huachinera,6840000,Frijol,2,Primavera-Verano,3.0,54000.0
26031,Sonora,Huachinera,7490000,Maíz grano,2,Primavera-Verano,4.0,19600.0
26031,Sonora,Huachinera,8790000,Sorgo forrajero en verde,2,Primavera-Verano,664.0,571040.0
26031,Sonora,Huachinera,5160000,Alfalfa,3,Perennes,2415.7,1436438.03
26031,Sonora,Huachinera,7960000,Nuez,3,Perennes,137.9,11032000.0
26020,Sonora,Carbó,5490000,Avena forrajera en verde,1,Otoño-Invierno,6600.0,6219312.0
26020,Sonora,Carbó,5740000,Calabacita,1,Otoño-Invierno,7031.1,49773000.0
26020,Sonora,Carbó,5900000,Cebada forrajera en verde,1,Otoño-Invierno,2490.0,2465100.0
26020,Sonora,Carbó,7670000,Melón,1,Otoño-Invierno,652.0,5003402.36
26020,Sonora,Carbó,8710000,Sandía,1,Otoño-Invierno,2250.0,11518492.5
26020,Sonora,Carbó,15050000,Pastos y praderas,1,Otoño-Invierno,8542.4,8451081.74
26020,Sonora,Carbó,5740000,Calabacita,2,Primavera-Verano,929.95,6641838.89
26020,Sonora,Carbó,5760000,Calabaza,2,Primavera-Verano,2200.0,29700000.0
26020,Sonora,Carbó,8710000,Sandía,2,Primavera-Verano,2070.0,10557000.0
26020,Sonora,Carbó,8790000,Sorgo forrajero en verde,2,Primavera-Verano,4419.8,4110414.0
26020,Sonora,Carbó,5160000,Alfalfa,3,Perennes,38755.0,51210779.49
26020,Sonora,Carbó,7960000,Nuez,3,Perennes,799.68,65377838.4
26020,Sonora,Carbó,8260000,Persimonio,3,Perennes,95.0,1900000.0
26020,Sonora,Carbó,9130000,Uva,3,Perennes,21512.4,732727832.9
26020,Sonora,Carbó,15050000,Pastos y praderas,3,Perennes,2250.3,2587845.0
26020,Sonora,Carbó,15050000,Pastos y praderas,3,Perennes,4349.63,5132563.4
26020,Sonora,Carbó,15050000,Pastos y praderas,3,Perennes,4017.0,1899625.0
26030,Sonora,Hermosillo,5010000,Acelga,1,Otoño-Invierno,210.08,2457936.0
26030,Sonora,Hermosillo,5070000,Ajo,1,Otoño-Invierno,560.07,17698212.0
26030,Sonora,Hermosillo,5070000,Ajo,1,Otoño-Invierno,111.02,3311096.01
26030,Sonora,Hermosillo,5490000,Avena forrajera en verde,1,Otoño-Invierno,13801.2,13732194.0
26030,Sonora,Hermosillo,5610000,Berenjena,1,Otoño-Invierno,1100.01,14264126.67
26030,Sonora,Hermosillo,5640000,Betabel,1,Otoño-Invierno,91.0,1142050.0
26030,Sonora,Hermosillo,5670000,Brócoli,1,Otoño-Invierno,289.95,3639371.21
26030,Sonora,Hermosillo,5740000,Calabacita,1,Otoño-Invierno,120.0,997630.0
26030,Sonora,Hermosillo,5740000,Calabacita,1,Otoño-Invierno,17740.94,127942848.0
26030,Sonora,Hermosillo,5740000,Calabacita,1,Otoño-Invierno,2169.82,16855673.35
26030,Sonora,Hermosillo,5760000,Calabaza,1,Otoño-Invierno,1100.0,14795000.0
26030,Sonora,Hermosillo,5760000,Calabaza,1,Otoño-Invierno,1499.77,12748045.0
26030,Sonora,Hermosillo,5760000,Calabaza,1,Otoño-Invierno,2010.04,16180822.0
26030,Sonora,Hermosillo,5870000,Cártamo,1,Otoño-Invierno,1811.16,18134366.28
26030,Sonora,Hermosillo,5900000,Cebada forrajera en verde,1,Otoño-Invierno,1650.0,1815000.0
26030,Sonora,Hermosillo,5940000,Cebolla,1,Otoño-Invierno,284.97,3647616.0
26030,Sonora,Hermosillo,6120000,Chile verde,1,Otoño-Invierno,14910.0,208363522.5
26030,Sonora,Hermosillo,6120000,Chile verde,1,Otoño-Invierno,1700.15,17426537.5
26030,Sonora,Hermosillo,6120000,Chile verde,1,Otoño-Invierno,1150.05,14425123.15
26030,Sonora,Hermosillo,6190000,Cilantro,1,Otoño-Invierno,184.95,2117677.5
26030,Sonora,Hermosillo,6310000,Col (repollo),1,Otoño-Invierno,534.95,2460770.0
26030,Sonora,Hermosillo,6330000,Coliflor,1,Otoño-Invierno,640.08,5536692.0
26030,Sonora,Hermosillo,6600000,Ejote,1,Otoño-Invierno,244.95,2327025.0
26030,Sonora,Hermosillo,6670000,Espinaca,1,Otoño-Invierno,165.0,2087250.0
26030,Sonora,Hermosillo,6900000,Garbanzo grano,1,Otoño-Invierno,14042.0,237856455.1
26030,Sonora,Hermosillo,7330000,Lechuga,1,Otoño-Invierno,122.0,915000.0
26030,Sonora,Hermosillo,7670000,Melón,1,Otoño-Invierno,2450.4,20740136.59
26030,Sonora,Hermosillo,7670000,Melón,1,Otoño-Invierno,10050.0,91300029.0
26030,Sonora,Hermosillo,7670000,Melón,1,Otoño-Invierno,829.87,8049739.0
26030,Sonora,Hermosillo,8210000,Pepino,1,Otoño-Invierno,22600.26,226089385.0
26030,Sonora,Hermosillo,8210000,Pepino,1,Otoño-Invierno,1870.05,20944560.0
